0,1,2,3,4,5,6,7,8
0.6222623382368928,-0.540123502986685,0.826376123450443,-1.0674261702997971,-0.2494313901025236,-0.20461371401705364,0.8342070611897446,0.7569211322060607,0.7710246764339691
2.123749103751006,-0.540123502986685,-0.34746267043981294,-1.0674261702997971,-0.2494313901025236,-1.5550181330817197,1.9071709171597229,1.8190428611952754,1.8414442599205914
-0.16020259590426492,1.4101482863990145,0.239456726505315,-0.48638785184083716,0.2457639247131313,0.6956558986927236,-0.059929485451903686,-0.0004935433846076021,0.0043728125854413415
1.9334197954463999,-0.540123502986685,2.0002149173406987,0.09465046661812282,-0.10794701444090649,-0.20461371401705364,1.7372849732978093,1.6449245449675352,1.6967929648548319
1.4893180760689861,0.4350123917061647,2.0002149173406987,0.6756887850770829,-1.5227907710570576,1.1457907050476122,1.4779853747717313,1.3750411548145376,1.2194436911378241
1.6162042816053903,1.4101482863990145,1.4132955203955708,0.09465046661812282,0.6702170516979776,0.24552109233783498,1.5137508366373973,1.4272766496828602,1.5955370583087995
-0.8369290254317524,1.4101482863990145,-1.5213014643300689,-1.0674261702997971,0.9531858030212068,1.5959255114025008,-0.9093592047614698,-0.92332061939163,-0.8346046987959661
0.22045602070494696,1.4101482863990145,0.826376123450443,0.09465046661812282,0.8824436151903983,2.0460603177573895,0.32454922960400484,0.23456618352284103,0.3949313092629931
-0.8792244272772205,1.4101482863990145,-0.34746267043981294,0.09465046661812282,0.6702170516979776,-0.20461371401705364,-0.9093592047614698,-0.9494383668257912,-0.8780000873156938
-1.0061106328136245,-0.540123502986685,-1.5213014643300689,1.2567271035360428,-0.03720482661009792,-1.104883326726831,-1.1507760723547145,-1.1496744304876918,-1.1673026774472137
-0.20249799774973296,-1.5152593976795348,-0.34746267043981294,-1.0674261702997971,1.3776389300060532,0.24552109233783498,-0.09569494731756965,-0.07014086987570366,0.07669846011832103
-1.0061106328136245,-0.540123502986685,-0.34746267043981294,0.6756887850770829,0.45799048820555194,-0.20461371401705364,-1.21336563061963,-1.1235566830535306,-1.1383724184340618
-1.0695537355818265,1.4101482863990145,-0.34746267043981294,-1.6484644887587572,-1.3105642075646369,-0.6547485203719423,-1.2312483615524634,-1.1844980937332399,-1.3408842315261258
0.5588192354686908,0.4350123917061647,1.4132955203955708,-1.0674261702997971,0.10427954905151417,0.6956558986927236,0.6911452137270808,0.6872738057149647,0.7131641584076651
-0.18135029682699894,-2.4903952923723844,-0.34746267043981294,-0.48638785184083716,2.4387717474681665,-0.8798159235493866,-0.18510860198173495,-0.1310822805554129,0.12009384863804935
-0.5831566143589446,1.4101482863990145,-0.34746267043981294,0.6756887850770829,1.5191233056676652,-0.20461371401705364,-0.5785286825040598,-0.5315544078792149,-0.4006508135986867
-0.18135029682699894,1.4101482863990145,-0.34746267043981294,1.8377654219950028,0.17502173688232273,-0.6547485203719423,-0.015222658119821427,0.008212372426779212,0.018837942092017022
0.43193302993228677,-2.4903952923723844,0.826376123450443,-0.48638785184083716,3.3584201892686627,2.0460603177573895,0.41396288426817013,0.3216253416367107,0.7999549354471205
-1.0061106328136245,0.4350123917061647,-0.9343820673849409,1.8377654219950028,-0.17868920227171503,0.24552109233783498,-1.1686588032875478,-1.1932040095446266,-1.2106980659669415
